transaction_id,amount,currency,status,created_at,completed_at,reference_number
TXN0001861,62.16,USD,Failed,2025-05-03 20:18:40,,REF706115F
TXN0001862,3.96,CAD,Completed,2025-02-13 23:45:33,2025-02-16 16:45:33,REF979294F
TXN0001863,12.09,USD,Completed,2025-09-23 07:41:43,2025-09-26 01:41:43,REF187267F
TXN0001864,181.21,USD,Completed,2025-03-26 10:21:54,2025-03-28 07:21:54,REF404724R
TXN0001865,2.43,USD,Completed,2025-01-18 02:32:32,2025-01-18 02:32:32,
TXN0001866,2.02,USD,Completed,2025-09-22 14:47:18,,REF969903V
TXN0001867,30.08,USD,Completed,2025-10-16 09:45:21,2025-10-18 16:45:21,REF319509U
TXN0001868,112.64,USD,Completed,2025-01-01 00:03:51,2025-01-02 17:03:51,REF195813V
TXN0001869,1.89,USD,Completed,2025-08-08 21:03:27,2025-08-09 07:03:27,
TXN0001870,37.02,USD,Completed,2025-02-08 00:51:41,2025-02-09 08:51:41,REF235078N
TXN0001871,48.01,USD,Completed,2025-07-02 02:24:02,2025-07-03 04:24:02,REF573743E
TXN0001872,0.92,USD,Completed,2025-11-13 20:03:28,2025-11-16 15:03:28,
TXN0001873,66.54,USD,Completed,2025-07-01 17:33:59,2025-07-02 11:33:59,REF770821I
TXN0001874,74.81,USD,Pending,2025-05-25 04:47:02,,REF555856Y
TXN0001875,12.58,GBP,Completed,2025-07-01 12:16:16,2025-07-02 02:16:16,REF843927M
TXN0001876,131.44,USD,Pending,2025-05-08 06:41:06,,REF504233R
TXN0001877,110.46,EUR,Completed,2024-12-27 14:08:43,2024-12-28 16:08:43,REF366589L
TXN0001878,23.45,USD,Failed,2025-10-09 02:39:06,,REF557068M
TXN0001879,10.2,USD,Completed,2025-07-24 07:45:43,2025-07-27 04:45:43,
TXN0001880,4.67,USD,Completed,2025-01-28 12:06:43,2025-01-30 06:06:43,REF199597P
TXN0001881,18.99,USD,Failed,2025-11-18 14:57:04,,
TXN0001882,47.21,USD,Completed,2025-09-15 06:56:41,2025-09-16 22:56:41,REF785975T
TXN0001883,12.35,USD,Completed,2025-09-16 22:53:33,2025-09-19 03:53:33,
TXN0001884,0.74,USD,Completed,2025-05-23 22:35:51,2025-05-24 18:35:51,REF490571F
TXN0001885,134.7,EUR,Completed,2025-11-01 03:42:06,2025-11-04 01:42:06,REF440134Q
TXN0001886,26.72,USD,Completed,2025-01-22 22:10:48,2025-01-25 06:10:48,REF346427L
TXN0001887,11.37,EUR,Failed,2025-12-01 02:27:14,,REF420929P
TXN0001888,72.66,USD,Completed,2025-11-27 23:41:55,2025-11-29 00:41:55,REF148992Y
TXN0001889,197.74,USD,Completed,2025-08-26 07:30:46,2025-08-27 03:30:46,REF434853Q
TXN0001890,0.3,GBP,Completed,2025-10-25 13:13:56,2025-10-28 10:13:56,
TXN0001891,38.53,USD,Completed,2025-01-10 21:21:42,2025-01-10 23:21:42,REF120837I
TXN0001892,2.36,USD,Failed,2025-06-04 22:36:34,,REF632151A
TXN0001893,42.46,USD,Completed,2025-03-16 15:31:48,2025-03-19 12:31:48,REF938098J
TXN0001894,24.33,USD,Completed,2025-05-24 21:30:08,2025-05-26 01:30:08,REF836643K
TXN0001895,52.12,GBP,Completed,2025-05-26 17:03:01,2025-05-28 15:03:01,REF289841B
TXN0001896,9.5,GBP,Completed,2025-02-23 23:30:56,2025-02-26 07:30:56,REF620015T
TXN0001897,1.21,JPY,Completed,2025-08-25 16:19:27,2025-08-26 16:19:27,REF721191Z
TXN0001898,10.22,USD,Completed,2025-01-31 15:19:46,2025-02-02 09:19:46,REF249732O
TXN0001899,36.98,USD,Pending,2025-05-12 07:03:30,,
TXN0001900,92.12,USD,Completed,2025-11-14 15:50:44,2025-11-16 12:50:44,REF698149O
TXN0001901,3.46,USD,Pending,2025-07-20 05:56:45,,REF791323F
TXN0001902,93.75,GBP,Completed,2025-05-03 22:59:17,,REF494223B
TXN0001903,7.6,USD,Completed,2025-05-11 07:31:41,2025-05-11 16:31:41,
TXN0001904,34.59,USD,Completed,2025-02-20 06:17:55,2025-02-21 11:17:55,
TXN0001905,9.35,USD,Completed,2025-02-23 19:31:08,2025-02-24 08:31:08,REF884021H
TXN0001906,26.4,USD,Pending,2025-02-26 18:32:17,,REF986718T
TXN0001907,76.54,USD,Failed,2025-03-18 13:05:46,,REF513083B
TXN0001908,3.19,JPY,Completed,2025-09-11 22:48:07,2025-09-14 16:48:07,REF884511R
TXN0001909,7.24,EUR,Pending,2025-11-12 12:31:17,,
TXN0001910,26.51,EUR,Failed,2024-12-02 18:54:26,,REF636977M
TXN0001911,736.84,USD,Pending,2025-07-22 23:39:40,,
TXN0001912,5.5,USD,Completed,2025-03-29 08:18:30,2025-03-30 15:18:30,
TXN0001913,428.46,USD,Completed,2025-03-05 14:27:58,2025-03-08 02:27:58,
TXN0001914,406.11,EUR,Cancelled,2025-08-11 11:43:04,,REF863361U
TXN0001915,17.36,GBP,Completed,2025-08-13 22:44:12,2025-08-15 06:44:12,REF424751I
TXN0001916,12.84,CAD,Completed,2024-12-31 08:34:25,2025-01-01 05:34:25,REF242016M
TXN0001917,7.11,JPY,Completed,2025-01-05 16:27:28,2025-01-06 21:27:28,
TXN0001918,18.13,USD,Completed,2025-06-20 15:54:46,2025-06-22 17:54:46,
TXN0001919,2.43,USD,Completed,2025-09-29 03:04:00,2025-10-01 20:04:00,
TXN0001920,17.92,USD,Completed,2025-03-05 06:29:39,2025-03-08 06:29:39,REF584506Z
TXN0001921,189.68,GBP,Failed,2025-06-25 11:27:46,,REF996608K
TXN0001922,8.03,GBP,Failed,2025-06-30 01:33:12,,REF536878V
TXN0001923,14.0,USD,Completed,2025-06-19 10:04:48,2025-06-22 05:04:48,REF963828G
TXN0001924,1.57,EUR,Completed,2025-08-16 08:36:18,2025-08-17 10:36:18,
TXN0001925,35.2,EUR,Pending,2025-08-27 13:35:57,,REF588313M
TXN0001926,29.87,EUR,Completed,2025-01-11 05:10:41,2025-01-11 08:10:41,REF102741P
TXN0001927,22.1,USD,Completed,2025-06-12 11:04:55,2025-06-13 06:04:55,
TXN0001928,14.51,USD,Completed,2025-02-22 14:04:25,2025-02-23 20:04:25,REF528658S
TXN0001929,12.95,USD,Failed,2025-10-21 07:53:06,,REF903028B
TXN0001930,42.64,USD,Pending,2025-01-16 09:08:21,,REF961259V
TXN0001931,19.24,USD,Completed,2025-11-27 02:58:39,2025-11-28 08:58:39,REF803564W
TXN0001932,32.22,USD,Completed,2025-04-15 13:40:41,2025-04-16 08:40:41,
TXN0001933,27.73,USD,Failed,2025-03-22 09:22:44,,
TXN0001934,108.33,USD,Completed,2025-10-06 09:33:48,2025-10-08 03:33:48,REF713584H
TXN0001935,55.45,USD,Completed,2025-06-15 06:46:11,2025-06-17 15:46:11,
TXN0001936,26.82,USD,Completed,2025-11-08 09:54:04,2025-11-10 14:54:04,REF378364Z
TXN0001937,195.91,USD,Completed,2024-12-08 15:45:32,2024-12-10 17:45:32,
TXN0001938,37.73,USD,Completed,2025-02-18 02:34:30,2025-02-18 13:34:30,REF254638P
TXN0001939,142.23,GBP,Completed,2024-12-13 07:09:47,2024-12-15 12:09:47,REF558856X
TXN0001940,49.92,JPY,Completed,2025-02-09 10:46:14,2025-02-10 05:46:14,REF667300U
TXN0001941,1.27,EUR,Completed,2025-06-05 18:42:59,2025-06-07 19:42:59,
TXN0001942,142.2,EUR,Completed,2025-10-15 04:46:01,2025-10-15 04:46:01,REF488999L
TXN0001943,24.6,JPY,Completed,2025-01-31 19:58:54,2025-02-01 01:58:54,
TXN0001944,18.58,EUR,Completed,2025-06-17 04:22:15,2025-06-19 19:22:15,REF905474R
TXN0001945,30.63,EUR,Failed,2025-05-05 12:33:20,,
TXN0001946,11.97,USD,Pending,2025-11-08 01:46:01,,
TXN0001947,28.23,USD,Completed,2025-05-04 08:15:21,2025-05-06 12:15:21,
TXN0001948,8.27,EUR,Pending,2025-03-07 11:35:10,,REF495344X
TXN0001949,135.83,GBP,Completed,2025-09-16 03:48:06,2025-09-18 09:48:06,REF690144A
TXN0001950,16.94,EUR,Completed,2025-09-21 08:03:03,2025-09-24 08:03:03,
TXN0001951,11.31,GBP,Completed,2025-01-29 16:39:35,2025-02-01 03:39:35,
TXN0001952,5.02,CAD,Completed,2025-09-01 22:56:04,2025-09-02 20:56:04,
TXN0001953,30.06,GBP,Completed,2025-10-04 14:35:32,2025-10-04 18:35:32,REF728236P
TXN0001954,26.59,JPY,Completed,2025-01-14 09:32:28,2025-01-14 18:32:28,REF303043V
TXN0001955,35.97,EUR,Completed,2025-02-20 09:23:52,2025-02-20 18:23:52,REF265204S
TXN0001956,4.3,GBP,Completed,2025-11-01 14:12:03,2025-11-02 04:12:03,
TXN0001957,1.82,USD,Completed,2025-05-12 01:56:01,2025-05-12 23:56:01,REF144169B
TXN0001958,51.34,USD,Completed,2025-07-18 08:41:06,2025-07-19 13:41:06,REF566062X
TXN0001959,186.23,USD,Completed,2025-04-18 13:01:18,2025-04-20 01:01:18,REF439896P
TXN0001960,4.31,USD,Completed,2025-01-08 01:13:09,2025-01-08 22:13:09,REF252351B
TXN0001961,217.93,USD,Completed,2025-03-25 18:00:19,2025-03-28 12:00:19,
TXN0001962,30.75,CAD,Completed,2025-06-03 23:43:04,2025-06-06 21:43:04,
TXN0001963,19.87,USD,Completed,2025-04-22 22:04:44,2025-04-25 14:04:44,REF244026X
TXN0001964,11.06,USD,Completed,2025-05-24 12:22:31,2025-05-27 12:22:31,REF826254A
TXN0001965,2.52,JPY,Failed,2025-01-24 05:25:58,,REF828523U
TXN0001966,88.38,GBP,Completed,2024-12-25 21:05:19,2024-12-27 19:05:19,REF575055R
TXN0001967,6.28,USD,Completed,2024-12-23 07:59:41,2024-12-26 03:59:41,
TXN0001968,6.24,GBP,Completed,2025-05-19 23:50:08,2025-05-21 09:50:08,REF601797O
TXN0001969,88.93,JPY,Cancelled,2025-02-27 17:03:52,,
TXN0001970,1.19,USD,Completed,2025-05-21 13:31:42,2025-05-22 08:31:42,REF262595M
TXN0001971,2.04,GBP,Completed,2025-11-10 13:01:07,,REF820389X
TXN0001972,19.55,USD,Completed,2025-09-14 20:13:10,2025-09-14 23:13:10,
TXN0001973,31.18,USD,Completed,2025-04-30 16:35:40,2025-05-02 22:35:40,
TXN0001974,41.56,EUR,Completed,2025-03-04 08:55:53,2025-03-04 09:55:53,REF177878W
TXN0001975,12.77,EUR,Completed,2025-10-31 17:36:39,2025-11-03 05:36:39,REF705267L
TXN0001976,893.86,USD,Completed,2025-11-18 23:22:07,2025-11-19 23:22:07,REF282662Y
TXN0001977,14.27,USD,Completed,2025-04-14 18:05:00,2025-04-16 16:05:00,
TXN0001978,14.21,EUR,Completed,2025-11-18 04:07:27,2025-11-20 07:07:27,REF188857S
TXN0001979,6.08,CAD,Completed,2025-09-29 11:43:55,,REF647670O
TXN0001980,24.19,USD,Completed,2025-11-30 20:20:13,2025-12-02 23:20:13,REF207763L
TXN0001981,50.52,USD,Completed,2025-03-09 22:37:08,2025-03-10 05:37:08,REF399087B
TXN0001982,122.16,USD,Cancelled,2025-05-12 01:13:04,,REF867567O
TXN0001983,2.15,USD,Completed,2025-05-26 10:46:28,2025-05-27 23:46:28,REF802221B
TXN0001984,13.89,USD,Completed,2025-04-23 01:01:20,2025-04-23 01:01:20,
TXN0001985,39.25,GBP,Completed,2025-09-24 16:00:36,2025-09-26 14:00:36,
TXN0001986,48.45,USD,Completed,2025-05-21 11:12:48,2025-05-22 23:12:48,REF271413V
TXN0001987,20.28,EUR,Pending,2025-11-06 14:23:43,,REF134364C
TXN0001988,45.31,EUR,Pending,2025-01-22 10:53:50,,REF754699Z
TXN0001989,5.97,USD,Completed,2025-07-20 13:33:12,2025-07-22 07:33:12,REF728250N
TXN0001990,207.86,JPY,Cancelled,2025-01-23 18:58:53,,REF366762Y
TXN0001991,89.03,USD,Completed,2025-10-11 10:37:41,2025-10-12 19:37:41,REF273815B
TXN0001992,2.67,USD,Completed,2025-06-10 15:58:50,2025-06-11 18:58:50,REF141260Z
TXN0001993,4.0,JPY,Completed,2025-06-30 16:52:26,2025-07-01 16:52:26,
TXN0001994,4.18,CAD,Pending,2025-02-15 00:43:38,,REF927761N
TXN0001995,55.53,USD,Completed,2025-03-31 22:08:43,2025-04-03 07:08:43,REF220808X
TXN0001996,2.92,USD,Failed,2025-08-18 01:11:26,,REF435786K
TXN0001997,12.22,USD,Pending,2025-06-03 20:45:53,,REF789228B
TXN0001998,39.73,USD,Completed,2025-09-24 08:44:52,2025-09-26 10:44:52,REF182670I
TXN0001999,18.19,EUR,Completed,2025-10-19 12:45:22,2025-10-20 15:45:22,REF935677K
